Image name,Contrast,Dissimiliarity,Homogeneity,Energy,Correlation,ASM,Target
L34.jpg,14.717955403248446,2.33847584248021,0.398211462805489,0.024306488728698488,0.9973177910551002,0.0005908053943183467,1
TD11.jpg,40.88967756555317,3.563228131606148,0.3507393514607242,0.02700677300377911,0.990937541823888,0.0007293657880776521,0
L60.jpg,13.781792952395204,2.3101322025251396,0.40374745789776023,0.024098309759786416,0.9976323373493645,0.0005807285332786172,1
L78.jpg,9.456790332862083,2.065959029688723,0.41264383484389394,0.0289203984732652,0.9971332793617842,0.0008363894478524402,1
L58.jpg,20.21649725866438,2.6667123387405027,0.38509348386854275,0.02582117025611942,0.9960043330676583,0.0006667328333955062,1
L14.jpg,31.737782314826298,3.2464950006210387,0.3625474709664571,0.0261707690161116,0.9891244723114051,0.000684909150894667,1
L27.jpg,16.57745613883761,2.482384805147756,0.38817920835994046,0.029791396984588638,0.9962402592084306,0.0008875273342933569,1
L12.jpg,30.011435609921865,3.1878553630082695,0.36414018956283845,0.025405394899709596,0.9911533723434327,0.0006454340900101903,1
TD2.jpg,56.06832578316955,4.023847246503498,0.3413790013469854,0.022493959820103843,0.986919164950217,0.0005059782283884462,0
L69.jpg,18.056168725286366,2.5190505705211574,0.3788515922322005,0.03177176368539114,0.9938491250739748,0.0010094449676803395,1
TD23.jpg,46.88299005808358,3.992463385953033,0.3237589281275346,0.023452162050131068,0.9844309608934338,0.0005500039048256079,0
L7.jpg,17.953956748110382,2.423493596937405,0.4187274608604453,0.03522947860218333,0.9911219420237126,0.0012411161625816933,1
L61.jpg,9.775792890832564,2.0939102702078203,0.40052415802415303,0.02731801235429421,0.9972847890653989,0.0007462737989893711,1
L4.jpg,47.585608898570385,4.043340948014924,0.31916035692275546,0.02669017869067214,0.9778766036811439,0.0007123656385400092,1
L75.jpg,7.284957306891245,1.9295856935072508,0.4086641678948374,0.03577374882209722,0.9953545827790196,0.0012797611047865019,1
TD19.jpg,10.379429205413983,1.8298600355284702,0.49221001216078164,0.03555917628013286,0.9963428725750703,0.0012644550177215632,0
L81.jpg,16.23550881375593,2.483671880257251,0.38608462615275163,0.030849039807445865,0.9953611722078993,0.0009516632570413797,1
L79.jpg,7.976735949078823,1.9121306441677703,0.4245824592494143,0.03299900010810259,0.9967844130765464,0.0010889340081345546,1
L32.jpg,13.487896601928416,2.149453189144973,0.4502996746385588,0.07166386885155875,0.9983992064782926,0.005135710098773412,1
L31.jpg,25.627627774949772,3.3240541953082805,0.3119529610953232,0.02431471789549531,0.9919408632696687,0.0005912055063375198,1
L63.jpg,17.763765353433023,2.708398232562529,0.34481471802811475,0.023997692316463374,0.9964750524983857,0.0005758892365156452,1
L66.jpg,8.426965800485196,1.9343647731158116,0.4191917132786725,0.033537113232509415,0.9966584549286847,0.001124737963970158,1
L52.jpg,7.591437799090665,1.9483418811497022,0.4144032065735469,0.032496303645463305,0.9974359607499662,0.0010560097506181517,1
L87.jpg,12.62458858016944,2.0810900790399645,0.42152634921275806,0.03186101804766231,0.9953424404745207,0.0010151244710334634,1
L37.jpg,9.852465976592821,2.04162536213508,0.4183010384774811,0.029008508271300495,0.9979984668317189,0.0008414935521261092,1
L3.jpg,13.960198741472148,2.253013278855975,0.43052205265380616,0.03057049574861808,0.9953738382219236,0.0009345552103162761,1
L16.jpg,30.54478543051021,3.1652728084189214,0.3666873864105817,0.028042520977412926,0.9874928443263612,0.0007863829827686441,1
L10.jpg,18.54716130884042,2.518107060849599,0.4087382707633594,0.032167380777711765,0.9917414812006932,0.0010347403860983004,1
L41.jpg,16.399620443504908,2.499876964032612,0.3780703183463357,0.02482582260401297,0.9972479117260374,0.0006163214679659212,1
L24.jpg,72.07514595181706,4.492620947668543,0.3306771809547935,0.025591439942436598,0.9733223216603025,0.0006549217983273394,1
L76.jpg,14.123039681209612,2.302507308716459,0.4060874672741056,0.030612458731152422,0.996312658722421,0.0009371226295665101,1
TD9.jpg,22.39488279217963,2.631104235304316,0.4174064485092379,0.03319540017103352,0.9886019361502146,0.0011019345925150524,0
L8.jpg,24.24639297376421,2.8648098187141082,0.38434371753381824,0.030285206557466735,0.9892229540057802,0.0009171937362284261,1
